INFO:root:T= 1649938334.564292 | asked for command Pump H2 ON
INFO:root:T= 1649938334.574292 | finished for command Pump H2 ON
INFO:root:T= 1649938334.574292 | asked for opening Pump H3 for duration 12.000000 seconds
INFO:root:T= 1649938334.574292 | asked for command Pump H3 ON
INFO:root:T= 1649938334.584292 | finished for command Pump H3 ON
INFO:root:T= 1649938334.594292 | asked for opening Pump H4 for duration 12.000000 seconds
INFO:root:T= 1649938334.594292 | asked for command Pump H4 ON
INFO:root:T= 1649938334.604292 | finished for command Pump H4 ON
INFO:root:T= 1649938334.604292 | asked for opening Pump H5 for duration 12.000000 seconds
INFO:root:T= 1649938334.604292 | asked for command Pump H5 ON
INFO:root:T= 1649938334.614292 | finished for command Pump H5 ON
INFO:root:T= 1649938334.614292 | asked for opening Pump H6 for duration 12.000000 seconds
INFO:root:T= 1649938334.614292 | asked for command Pump H6 ON
INFO:root:T= 1649938334.624292 | finished for command Pump H6 ON
INFO:root:T= 1649938334.624292 | asked for opening Pump H7 for duration 12.000000 seconds
INFO:root:T= 1649938334.624292 | asked for command Pump H7 ON
INFO:root:T= 1649938334.644292 | finished for command Pump H7 ON
INFO:root:T= 1649938334.644292 | asked for opening Pump H8 for duration 12.000000 seconds
INFO:root:T= 1649938334.644292 | asked for command Pump H8 ON
INFO:root:T= 1649938334.654292 | finished for command Pump H8 ON
INFO:root:T= 1649938346.564309 | asked for command Pump H1 OFF
INFO:root:T= 1649938346.574309 | finished for command Pump H1 OFF
INFO:root:T= 1649938346.584309 | asked for command Pump H2 OFF
INFO:root:T= 1649938346.594309 | finished for command Pump H2 OFF
INFO:root:T= 1649938346.604309 | asked for command Pump H3 OFF
INFO:root:T= 1649938346.614309 | asked for command Pump H4 OFF
INFO:root:T= 1649938346.614309 | finished for command Pump H3 OFF
INFO:root:T= 1649938346.624309 | finished for command Pump H4 OFF
INFO:root:T= 1649938346.634309 | asked for command Pump H6 OFF
INFO:root:T= 1649938346.634309 | asked for command Pump H5 OFF
INFO:root:T= 1649938346.644309 | asked for command Pump H7 OFF
INFO:root:T= 1649938346.644309 | finished for command Pump H6 OFF
INFO:root:T= 1649938346.654309 | finished for command Pump H7 OFF
INFO:root:T= 1649938346.654309 | finished for command Pump H5 OFF
INFO:root:T= 1649938346.664309 | asked for command Pump H8 OFF
INFO:root:T= 1649938346.674309 | finished for command Pump H8 OFF
INFO:root:T= 1649938346.674309 | sending request blink/2 to the ot2
INFO:root:T= 1649938347.644310 | Finished request blink/2 to the ot2
INFO:root:T= 1649938347.644310 | asked for opening Pump L1 for duration 3.000000 seconds
INFO:root:T= 1649938347.644310 | asked for command Pump L1 ON
INFO:root:T= 1649938347.664310 | finished for command Pump L1 ON
INFO:root:T= 1649938347.664310 | asked for opening Pump L2 for duration 3.000000 seconds
INFO:root:T= 1649938347.664310 | asked for command Pump L2 ON
INFO:root:T= 1649938347.674310 | finished for command Pump L2 ON
INFO:root:T= 1649938347.674310 | asked for opening Pump L3 for duration 3.000000 seconds
INFO:root:T= 1649938347.674310 | asked for command Pump L3 ON
INFO:root:T= 1649938347.684310 | finished for command Pump L3 ON
INFO:root:T= 1649938347.684310 | asked for opening Pump L4 for duration 3.000000 seconds
INFO:root:T= 1649938347.684310 | asked for command Pump L4 ON
INFO:root:T= 1649938347.694310 | finished for command Pump L4 ON
INFO:root:T= 1649938347.694310 | asked for opening Pump L5 for duration 3.000000 seconds
INFO:root:T= 1649938347.694310 | asked for command Pump L5 ON
INFO:root:T= 1649938347.704310 | finished for command Pump L5 ON
INFO:root:T= 1649938347.704310 | asked for opening Pump L6 for duration 3.000000 seconds
INFO:root:T= 1649938347.704310 | asked for command Pump L6 ON
INFO:root:T= 1649938347.714310 | finished for command Pump L6 ON
INFO:root:T= 1649938347.714310 | asked for opening Pump L7 for duration 3.000000 seconds
INFO:root:T= 1649938347.714310 | asked for command Pump L7 ON
INFO:root:T= 1649938347.724310 | finished for command Pump L7 ON
INFO:root:T= 1649938347.724310 | asked for opening Pump L8 for duration 3.000000 seconds
INFO:root:T= 1649938347.724310 | asked for command Pump L8 ON
INFO:root:T= 1649938347.734310 | finished for command Pump L8 ON
INFO:root:T= 1649938350.674314 | asked for command Pump L1 OFF
INFO:root:T= 1649938350.684314 | asked for command Pump L2 OFF
INFO:root:T= 1649938350.684314 | asked for command Pump L3 OFF
INFO:root:T= 1649938350.684314 | finished for command Pump L1 OFF
INFO:root:T= 1649938350.694314 | finished for command Pump L2 OFF
INFO:root:T= 1649938350.704315 | asked for command Pump L4 OFF
INFO:root:T= 1649938350.704315 | finished for command Pump L3 OFF
INFO:root:T= 1649938350.714314 | asked for command Pump L5 OFF
INFO:root:T= 1649938350.714314 | asked for command Pump L6 OFF
INFO:root:T= 1649938350.714314 | finished for command Pump L4 OFF
INFO:root:T= 1649938350.724315 | finished for command Pump L5 OFF
INFO:root:T= 1649938350.734314 | asked for command Pump L7 OFF
INFO:root:T= 1649938350.734314 | finished for command Pump L6 OFF
INFO:root:T= 1649938350.744315 | asked for command Pump L8 OFF
INFO:root:T= 1649938350.744315 | finished for command Pump L7 OFF
INFO:root:T= 1649938350.754314 | finished for command Pump L8 OFF
INFO:root:T= 1649938350.754314 | sending request blink/3 to the ot2
INFO:root:T= 1649938352.204317 | Finished request blink/3 to the ot2
INFO:root:T= 1649938359.294327 | asked for LEDs duty history all_reactors from time 0.000000
INFO:root:T= 1649938360.3143277| Starting to check events
INFO:root:T= 1649938360.3143277| Starting to check events of reactor id 1
INFO:root:T= 1649938360.3143277| Starting to check events of reactor id 2
INFO:root:T= 1649938360.3143277| Starting to check events of reactor id 3
INFO:root:T= 1649938360.3143277| Starting to check events of reactor id 4
INFO:root:T= 1649938360.3143277| Starting to check events of reactor id 5
INFO:root:T= 1649938360.3143277| Starting to check events of reactor id 6
INFO:root:T= 1649938360.3143277| Starting to check events of reactor id 7
INFO:root:T= 1649938360.3143277| Starting to check events of reactor id 8
INFO:root:T= 1649938414.714404 | sending request blink/1 to the ot2
INFO:root:T= 1649938415.214405 | Finished request blink/1 to the ot2
INFO:root:T= 1649938415.214405 | asked for command Valve B1 ON
WARNING:root:reading Valve B1 state not successful, trying again
INFO:root:T= 1649938421.244413 | finished for command Valve B1 ON
INFO:root:T= 1649938421.244413 | asked for command Valve B2 ON
INFO:root:T= 1649938421.254413 | finished for command Valve B2 ON
INFO:root:T= 1649938421.254413 | asked for command Valve B3 ON
INFO:root:T= 1649938421.264413 | finished for command Valve B3 ON
INFO:root:T= 1649938421.264413 | asked for turbidity readings for turbi sets {1, 2}
INFO:root:T= 1649938422.354415 | received turbidity readings for turbi set 1: R1= 178.0 R2= 190.0 R3= 157.0 R4= 210.0
INFO:root:T= 1649938423.474416 | received turbidity readings for turbi set 2: R5= 181.0 R6= 168.0 R7= 197.0 R8= 160.0
INFO:root:T= 1649938428.584424 | received turbidity readings for turbi set 1: R1= 174.0 R2= 193.0 R3= 152.0 R4= 204.0
INFO:root:T= 1649938429.684425 | received turbidity readings for turbi set 2: R5= 171.0 R6= 174.0 R7= 201.0 R8= 158.0
INFO:root:T= 1649938434.774432 | received turbidity readings for turbi set 1: R1= 175.0 R2= 192.0 R3= 147.0 R4= 197.0
INFO:root:T= 1649938435.894434 | received turbidity readings for turbi set 2: R5= 182.0 R6= 173.0 R7= 196.0 R8= 159.0
INFO:root:T= 1649938440.964441 | received turbidity readings for turbi set 1: R1= 177.0 R2= 191.0 R3= 155.0 R4= 214.0
INFO:root:T= 1649938442.084442 | received turbidity readings for turbi set 2: R5= 176.0 R6= 173.0 R7= 200.0 R8= 153.0
INFO:root:T= 1649938447.184449 | received turbidity readings for turbi set 1: R1= 175.0 R2= 192.0 R3= 155.0 R4= 205.0
INFO:root:T= 1649938448.294451 | received turbidity readings for turbi set 2: R5= 175.0 R6= 168.0 R7= 195.0 R8= 152.0
INFO:root:T= 1649938453.404458 | received turbidity readings for turbi set 1: R1= 171.0 R2= 193.0 R3= 149.0 R4= 208.0
INFO:root:T= 1649938454.494460 | received turbidity readings for turbi set 2: R5= 177.0 R6= 171.0 R7= 200.0 R8= 154.0
INFO:root:T= 1649938454.504460 | computed average of 6 turbidity readings after excluding 0 highest {1: 175.0, 2: 191.83333333333334, 3: 152.5, 4: 206.33333333333334, 5: 177.0, 6: 171.16666666666666, 7: 198.16666666666666, 8: 156.0}
INFO:root:T= 1649938454.514460 | applied calibration on turbidity readings average {1: 0.6832041746636657, 2: 0.702320420358804, 3: 0.5842216305404326, 4: 0.7696042647584966, 5: 0.6263522231781042, 6: 0.6503712532029509, 7: 0.7547123314818069, 8: 0.531316625811594}
INFO:root:T= 1649938454.524460 | asked for command Valve B1 OFF
INFO:root:T= 1649938454.534460 | finished for command Valve B1 OFF
INFO:root:T= 1649938454.534460 | asked for command Valve B2 OFF
INFO:root:T= 1649938454.544460 | finished for command Valve B2 OFF
INFO:root:T= 1649938454.544460 | asked for command Valve B3 OFF
INFO:root:T= 1649938454.554460 | finished for command Valve B3 OFF
INFO:root:T= 1649938454.554460 | asked for command Valve F1 OFF
WARNING:root:useless (state already as asked) command asked Valve F1 OFF, so not doing it
INFO:root:T= 1649938454.554460 | asked for command Valve F2 OFF
WARNING:root:useless (state already as asked) command asked Valve F2 OFF, so not doing it
INFO:root:T= 1649938454.554460 | asked for command Valve F3 OFF
WARNING:root:useless (state already as asked) command asked Valve F3 OFF, so not doing it
INFO:root:T= 1649938454.564460 | asked for command Valve F4 OFF
WARNING:root:useless (state already as asked) command asked Valve F4 OFF, so not doing it
INFO:root:T= 1649938454.564460 | asked for command Valve F5 OFF
WARNING:root:useless (state already as asked) command asked Valve F5 OFF, so not doing it
INFO:root:T= 1649938454.564460 | asked for command Valve F6 OFF
WARNING:root:useless (state already as asked) command asked Valve F6 OFF, so not doing it
INFO:root:T= 1649938454.564460 | asked for command Valve F7 OFF
WARNING:root:useless (state already as asked) command asked Valve F7 OFF, so not doing it
INFO:root:T= 1649938454.574460 | asked for command Valve F8 OFF
WARNING:root:useless (state already as asked) command asked Valve F8 OFF, so not doing it
